STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Pays,INDICATOR,Indicateur,SUBJECT,Sujet,MEASURE,Mesure,FREQUENCY,Fréquence,TIME_PERIOD,Temps,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1972,,5396.185,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norvège,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1972,,4588.749,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1972,,26505.137,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1975,,4.2476,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Danemark,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1975,,6998.172,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Arabie saoudite,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1975,,32421.439,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norvège,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1973,,5270.915,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1973,,30527.684,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1973,,3684.739,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Danemark,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1973,,5.333582,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1974,,4740.146,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Danemark,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1974,,-7.162604,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1974,,5.380822,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Danemark,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1974,,7228.963,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1971,,13.775443,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1971,,6.257578,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,Chine (République populaire de),GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1971,,24531.21,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1971,,5252.992,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australie,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1970,,3.220992,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1970,,8.646934,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1979,,6.299119,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1979,,641769,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1979,,5.698898,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1979,,-7.462038,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1979,,9.490529,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,Chine (République populaire de),GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1979,,73463.175,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1979,,29441.991,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israël,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1977,,-12.395153,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australie,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1977,,29046.998,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norvège,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1977,,3.043423,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australie,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1977,,3.834044,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norvège,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1978,,-10.944132,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australie,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1978,,9.7755,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1978,,1.872931,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1978,,558153,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1978,,10.653133,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1978,,-1.137702,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1978,,35.19321,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Arabie saoudite,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1976,,47445.745,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israël,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1976,,-10.445325,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australie,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1976,,26912.869,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norvège,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1981,,12626.596,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1981,,141268.311,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finlande,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1981,,2.641982,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1981,,81267.38,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1981,,7426.492,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Danemark,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1981,,-16.744965,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,Chine (République populaire de),GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1980,,87011.022,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1980,,30107.697,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norvège,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1980,,11242.806,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1980,,130411.052,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finlande,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1980,,10.797218,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1980,,68453.279,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Arabie saoudite,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1984,,96130.677,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Suisse,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1984,,4.268047,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finlande,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1984,,16119.681,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israël,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1984,,-11.502305,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Suisse,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1984,,39416.267,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australie,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1984,,57282.641,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1982,,8474.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Danemark,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1982,,8.298586,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israël,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1982,,9306.044,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1982,,149424.368,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Danemark,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1982,,10834.098,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Arabie saoudite,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1986,,91280.236,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norvège,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1986,,7.399302,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1986,,4.184496,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australie,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1986,,0.38653,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1986,,3.952042,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1986,,1080662,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1986,,3.145875,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1986,,0.079855,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1986,,14.3356,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israël,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1983,,10410.078,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1983,,148383.193,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Danemark,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1983,,11709.65,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Arabie saoudite,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1983,,102533.485,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Suisse,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1983,,3.502017,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finlande,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1983,,15912.706,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1989,,2.930515,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norvège,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1989,,19868.834,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finlande,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1989,,11.731611,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1989,,123781.332,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australie,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1989,,82948.542,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1989,,10368.585,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Danemark,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1989,,2.070884,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1987,,9.092043,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1987,,1119664,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1987,,1.76811,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,Nouvelle-Zélande,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1987,,5.361132,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1987,,18.436237,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,Chine (République populaire de),GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1987,,253490.271,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1987,,73622.997,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,Chine (République populaire de),GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1988,,296598.481,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Corée,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1988,,86510.941,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,États-Unis,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1988,,2.311966,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norvège,GFCF,Investissement (FBCF),TOT,Total,MLN_USD,Millions de dollars US,A,Annuelle,1988,,20913.297,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finlande,GFCF,Investissement (FBCF),TOT,Total,AGRWTH,Taux de croissance annuel (%),A,Annuelle,1988,,10.81355,,A,,,,,,,
